,Work_Experience,GPA,Certifications,Skills,Internships,Job_Changes,Networking_Score,Education_High School,Education_Master,Education_PhD,Industry_Finance,Industry_Healthcare,Industry_Retail,Industry_Tech,Location_Chicago,Location_Los Angeles,Location_New York,Location_San Francisco,Salary_at_30
2438,8,3.74,4,['Excel'],0,1,0.72,False,True,False,False,False,True,False,False,False,True,False,62256.15343920132
2439,4,3.53,2,['Python'],2,2,0.29,False,True,False,False,False,True,False,False,False,False,True,36251.099804537924
2440,9,3.3,0,"['R', 'C++', 'Marketing', 'Python']",1,3,0.64,True,False,False,True,False,False,False,True,False,False,False,69324.69241374744
2441,7,2.86,4,"['Python', 'C++']",1,2,0.34,False,False,False,False,False,True,False,False,False,False,False,60564.89287375722
2442,0,3.62,4,"['Python', 'SQL', 'Java', 'Management']",2,2,0.83,False,False,True,False,False,False,False,True,False,False,False,34387.22070260215
2443,6,3.21,0,['Excel'],0,1,0.06,False,False,True,False,False,True,False,False,False,False,False,38113.36448670701
2444,3,2.94,0,['Python'],2,0,0.04,False,False,True,False,False,True,False,True,False,False,False,30000.0
2445,4,3.7,1,"['C++', 'Management', 'Python']",2,2,0.1,True,False,False,True,False,False,False,True,False,False,False,44855.35493056792
2446,5,3.55,1,"['Management', 'C++', 'Java', 'R']",1,2,0.2,True,False,False,False,False,False,False,False,False,False,True,48660.563148655565
2447,4,3.91,0,['Marketing'],0,3,0.04,False,True,False,False,True,False,False,False,False,True,False,30000.0
2448,0,2.75,3,"['Marketing', 'C++', 'Management', 'Java']",1,1,0.07,False,False,True,False,False,False,True,True,False,False,False,30000.0
2449,8,3.47,0,['R'],1,0,0.31,True,False,False,False,False,False,False,False,True,False,False,48440.582889639285
2450,1,2.87,1,['Marketing'],0,3,0.1,False,True,False,False,True,False,False,False,True,False,False,30000.0
2451,8,3.86,2,"['Management', 'Python', 'C++']",0,0,0.8,False,False,True,False,False,False,False,False,True,False,False,66401.69156051615
2452,9,2.65,2,['Excel'],0,0,0.05,False,False,False,False,True,False,False,False,False,True,False,55956.4224147529
2453,1,3.48,4,"['SQL', 'R']",2,2,0.91,False,True,False,False,True,False,False,True,False,False,False,34405.71684500143
2454,8,3.69,2,"['R', 'Management', 'C++']",0,3,0.87,True,False,False,False,False,False,False,False,False,False,False,63353.49073097354
2455,5,3.03,1,"['SQL', 'Excel', 'C++', 'Python']",2,2,0.21,True,False,False,True,False,False,False,False,False,False,False,56301.56657488243
2456,8,3.93,2,['SQL'],1,4,0.07,False,True,False,False,False,False,False,False,False,False,True,68809.64049961774
2457,5,3.78,3,"['C++', 'Java', 'R']",0,0,0.11,False,True,False,False,False,False,False,False,False,True,False,46874.985863648304
2458,5,2.94,0,"['Java', 'Marketing', 'C++']",2,3,0.56,True,False,False,False,True,False,False,True,False,False,False,47900.33947791336
2459,1,2.51,0,"['SQL', 'Management']",2,1,0.6,False,False,False,False,False,False,True,False,True,False,False,30000.0
2460,7,2.94,1,"['R', 'SQL', 'C++']",2,2,0.32,False,False,True,False,True,False,False,False,False,True,False,50846.8391795231
2461,2,2.92,4,['SQL'],2,4,0.3,False,False,False,False,False,True,False,False,False,True,False,32851.54787845984
2462,6,3.83,0,['Management'],1,4,0.53,False,True,False,False,False,False,False,True,False,False,False,49390.44661743395
2463,4,3.95,2,['C++'],0,4,0.31,False,False,False,False,False,False,False,False,False,False,True,37561.100600989834
2464,2,2.61,3,"['Management', 'Excel', 'R']",0,2,0.93,True,False,False,True,False,False,False,False,False,False,True,30230.935189900774
2465,0,3.21,4,"['Excel', 'SQL']",0,1,0.38,False,True,False,False,True,False,False,False,False,False,True,30000.0
2466,7,3.32,4,"['Marketing', 'R']",0,3,0.22,False,False,True,True,False,False,False,False,True,False,False,57593.492057185205
2467,2,2.64,4,"['R', 'C++', 'Java', 'Marketing']",0,0,0.15,True,False,False,False,False,False,False,False,True,False,False,30000.0
2468,1,3.07,0,"['Java', 'Management', 'SQL']",0,1,0.63,True,False,False,False,True,False,False,True,False,False,False,30000.0
2469,0,2.98,4,"['Excel', 'Management']",2,2,0.33,False,False,True,False,True,False,False,False,False,False,True,30000.0
2470,3,3.3,1,['Marketing'],0,3,0.19,False,False,True,False,False,True,False,True,False,False,False,32493.4931558909
2471,7,3.49,2,"['Python', 'R']",2,0,0.28,False,False,False,False,False,True,False,False,False,False,True,52987.04807533213
2472,2,3.56,3,"['Management', 'Marketing']",1,3,0.31,False,True,False,False,False,False,True,False,False,True,False,38124.36277255004
2473,0,2.71,2,"['Management', 'Marketing']",2,0,0.63,False,False,True,False,False,True,False,False,False,False,False,30000.0
2474,3,3.72,1,"['C++', 'Excel', 'Management']",1,0,0.17,False,False,True,False,True,False,False,False,False,False,False,40062.77118369328
2475,8,3.52,1,"['Python', 'SQL']",0,4,0.73,False,True,False,False,False,True,False,False,False,False,True,61275.043229544164
2476,0,3.83,2,['Excel'],1,2,0.3,False,False,True,False,False,False,True,True,False,False,False,30000.0
2477,1,3.17,0,"['Python', 'Java', 'Marketing']",1,1,0.49,False,False,True,False,False,False,False,False,True,False,False,30000.0
2478,8,3.84,1,"['Java', 'Management']",2,4,0.65,False,False,False,False,False,True,False,False,False,False,True,71779.25096727493
2479,1,3.8,4,"['R', 'Python']",2,4,0.54,True,False,False,False,True,False,False,False,False,False,True,42317.968400956655
2480,2,3.16,3,['Management'],1,3,0.66,True,False,False,False,False,False,False,False,True,False,False,45137.94016506985
2481,6,3.07,3,"['Java', 'Excel']",1,0,0.32,True,False,False,False,True,False,False,False,False,False,True,53579.42761702017
2482,2,3.9,1,"['Java', 'R']",0,0,0.96,True,False,False,False,False,False,False,False,False,True,False,31045.067555776423
2483,8,3.57,4,"['R', 'C++']",2,3,0.46,False,False,True,False,True,False,False,False,True,False,False,67741.77042299091
2484,5,3.89,2,"['SQL', 'Excel']",1,2,0.32,False,True,False,False,False,True,False,False,False,True,False,47060.85858400161
2485,2,3.7,3,['SQL'],2,0,0.3,False,True,False,False,False,True,False,False,False,False,False,41920.082452144416
2486,8,3.41,4,"['Excel', 'Python', 'R']",0,4,0.04,False,False,False,False,False,False,True,False,True,False,False,55615.168484888156
2487,0,2.67,4,"['C++', 'R']",0,4,0.68,False,False,False,False,False,False,False,False,True,False,False,30000.0
2488,9,2.94,0,['R'],1,0,0.26,False,False,True,False,False,False,True,True,False,False,False,57305.06628233219
2489,2,3.95,1,"['Java', 'Management']",0,0,0.96,False,True,False,True,False,False,False,True,False,False,False,30000.0
2490,0,2.98,4,"['R', 'C++']",1,2,0.21,False,True,False,False,False,True,False,False,True,False,False,30000.0
2491,1,2.64,2,"['SQL', 'Java', 'C++']",2,0,0.53,True,False,False,False,False,False,False,False,False,False,False,35191.17269173256
2492,7,3.56,3,"['Excel', 'Python', 'Marketing', 'R']",2,2,0.74,False,False,True,False,False,False,True,False,False,False,True,63109.534801850205
2493,6,3.6,0,"['Management', 'Java']",1,4,0.87,False,False,True,False,False,False,True,True,False,False,False,56318.24282581473
2494,1,2.93,2,"['R', 'SQL', 'Java', 'Management']",1,2,0.16,True,False,False,True,False,False,False,False,False,False,False,30000.0
2495,1,2.95,3,"['Python', 'C++']",1,0,0.99,False,False,True,False,False,False,True,False,False,False,False,30000.0
2496,8,3.2,1,"['Java', 'C++']",2,1,0.91,False,False,True,False,True,False,False,True,False,False,False,69543.41804811
2497,5,2.53,2,"['R', 'Excel']",2,0,0.96,False,False,False,False,False,True,False,False,False,False,True,57610.142192724445
2498,4,3.68,3,['Java'],0,1,0.85,False,True,False,False,False,False,True,True,False,False,False,45947.05298644262
2499,9,2.98,0,"['Marketing', 'Excel']",0,4,0.88,False,False,True,False,False,False,True,False,False,False,False,63449.91870305167
2500,5,3.78,3,['Marketing'],2,3,0.6,False,False,False,True,False,False,False,False,False,True,False,57620.80815444405
2501,8,3.7,4,['SQL'],2,4,0.85,False,True,False,False,True,False,False,True,False,False,False,61912.82741890625
2502,6,3.49,0,"['R', 'Management', 'Java', 'C++']",1,4,0.53,True,False,False,False,False,False,True,False,False,False,False,52355.60671759021
2503,9,2.99,2,"['R', 'Marketing']",2,4,0.54,False,False,False,False,False,True,False,True,False,False,False,66059.4469994625
2504,9,3.27,1,"['Marketing', 'R', 'Management']",2,2,0.56,False,False,False,False,False,True,False,False,False,False,False,72260.46491112022
2505,8,3.17,0,"['Java', 'Marketing', 'Management', 'C++']",0,4,1.0,False,True,False,False,False,False,True,False,False,False,True,50548.50545909528
2506,3,3.01,0,['Management'],0,3,0.1,True,False,False,False,True,False,False,False,False,False,False,30000.0
2507,1,3.77,0,"['Management', 'Marketing']",1,0,0.81,False,False,False,False,False,True,False,False,True,False,False,30000.0
2508,7,3.23,3,"['C++', 'Excel']",0,1,0.27,False,False,True,False,False,True,False,False,False,True,False,50041.04408522023
2509,3,3.75,4,"['C++', 'Management', 'Java']",1,4,0.36,False,False,True,False,True,False,False,False,False,False,False,41752.577999059286
2510,8,2.66,1,"['R', 'SQL']",2,1,0.08,False,False,True,False,True,False,False,True,False,False,False,61142.17175338254
2511,3,2.71,1,['SQL'],2,4,0.35,True,False,False,False,False,False,True,True,False,False,False,36807.51992741371
2512,7,3.97,4,['Java'],1,2,0.99,False,False,False,False,False,False,False,False,False,False,False,62677.09597517712
2513,8,3.38,3,"['R', 'Excel', 'Java', 'Python']",0,1,0.4,False,False,True,True,False,False,False,False,True,False,False,65042.00033003896
2514,8,3.26,3,"['R', 'Management', 'C++', 'Marketing']",0,4,0.67,True,False,False,False,False,False,False,False,False,False,False,66394.90434535581
2515,9,3.28,4,"['C++', 'SQL', 'Management', 'Marketing']",2,4,0.12,False,False,True,False,False,False,False,False,False,False,True,74262.43739792498
2516,3,2.82,4,"['C++', 'Python', 'Excel']",0,3,0.92,False,True,False,False,False,True,False,False,True,False,False,37357.44487385948
2517,0,3.58,2,"['Management', 'SQL', 'R', 'Python']",1,3,0.83,False,False,False,False,True,False,False,False,False,False,False,30000.0
2518,2,2.63,3,"['Excel', 'SQL', 'Java']",2,3,0.39,False,False,False,False,False,True,False,False,False,True,False,30479.34383321814
2519,8,3.36,0,['Java'],0,2,0.35,True,False,False,True,False,False,False,False,True,False,False,49840.65710982258
2520,3,3.36,1,"['Excel', 'Python']",2,1,0.43,True,False,False,False,False,False,True,False,False,False,False,33453.51521409639
2521,4,3.87,3,['R'],2,2,0.4,False,False,False,True,False,False,False,False,False,True,False,43600.721670038474
2522,6,3.29,4,['Management'],0,0,0.26,False,False,True,False,False,True,False,False,False,False,False,50513.49254523483
2523,4,2.71,0,"['Management', 'R', 'SQL']",1,4,0.99,False,False,True,False,False,True,False,False,False,False,True,46954.387355228515
2524,3,3.36,2,"['Java', 'R', 'C++']",0,4,0.81,False,True,False,False,False,True,False,True,False,False,False,44940.80713676439
2525,1,2.64,2,"['Management', 'R', 'Java']",0,4,0.27,False,False,True,False,False,True,False,False,False,False,False,30000.0
2526,1,2.81,0,"['Java', 'Python']",0,3,0.98,True,False,False,False,False,False,False,False,True,False,False,30000.0
2527,3,2.55,0,"['Java', 'C++', 'SQL']",0,4,0.02,True,False,False,False,False,False,True,False,False,False,False,30000.0
2528,9,3.27,4,"['C++', 'Marketing', 'Java', 'Python']",0,3,0.44,False,False,True,False,False,False,False,False,False,False,False,77155.82924085026
2529,9,2.63,4,"['SQL', 'C++', 'Management', 'Excel']",0,0,0.57,True,False,False,False,False,True,False,False,False,False,False,57526.32833513545
2530,8,3.2,1,"['Management', 'Marketing']",1,2,0.04,False,False,False,False,True,False,False,False,False,False,False,63161.15022212565
2531,7,3.9,1,"['Marketing', 'R']",2,2,0.16,False,False,False,False,False,False,False,False,True,False,False,51999.4833180516
2532,2,3.58,2,"['R', 'C++', 'Python', 'SQL']",1,2,0.26,False,False,True,False,False,True,False,False,True,False,False,32788.82643792041
2533,8,2.62,0,"['C++', 'Marketing']",0,3,0.72,False,False,False,False,False,True,False,False,False,False,False,58683.92558484514
2534,4,2.84,2,"['Management', 'Marketing', 'C++', 'Java']",1,1,0.94,False,False,False,False,False,False,True,True,False,False,False,44489.56518284735
2535,2,3.51,4,['R'],2,1,0.62,False,True,False,True,False,False,False,False,False,False,False,50632.364471012894
2536,4,3.84,3,"['SQL', 'Marketing']",1,0,0.56,False,True,False,False,False,False,False,False,True,False,False,42995.840497643534
2537,9,2.55,4,['Marketing'],0,1,0.54,False,False,False,False,False,False,False,False,False,False,True,57772.56062538179
2538,3,3.72,3,"['R', 'Excel', 'Management']",2,0,0.35,False,False,True,False,False,False,False,False,False,False,False,41742.23533763423
2539,7,3.34,0,"['C++', 'Marketing', 'R', 'Java']",0,4,0.83,False,True,False,False,False,True,False,False,False,False,False,54809.8000763777
2540,4,3.32,0,"['R', 'Java', 'Python']",0,2,0.54,True,False,False,False,False,False,True,False,False,False,False,39054.00604109586
2541,9,3.94,0,['SQL'],2,3,0.23,True,False,False,False,False,True,False,False,False,False,False,71070.47620936866
2542,7,3.62,1,"['R', 'Java']",2,0,0.14,True,False,False,False,False,True,False,False,False,True,False,53811.55164147769
2543,8,3.78,1,"['C++', 'Excel', 'Management', 'Python']",0,3,0.99,False,False,True,False,True,False,False,False,False,False,False,66441.5521532115
2544,3,3.03,3,"['Management', 'Marketing', 'Python', 'SQL']",1,3,0.02,False,False,False,False,False,False,True,False,True,False,False,36471.189661185155
2545,6,3.33,2,"['Java', 'Python', 'Excel', 'C++']",2,2,0.93,True,False,False,False,False,False,False,False,True,False,False,67389.43722037355
2546,1,3.42,2,"['Python', 'C++']",1,4,0.22,False,False,True,True,False,False,False,False,False,True,False,30000.0
2547,5,2.98,3,"['Python', 'Excel', 'C++', 'Marketing']",1,4,0.66,False,True,False,False,False,False,False,False,False,False,False,48284.649009950685
2548,7,3.36,1,"['Java', 'Excel', 'C++', 'SQL']",2,1,0.3,False,False,False,False,False,True,False,True,False,False,False,59883.65451555614
2549,6,2.85,4,['Marketing'],1,4,0.86,False,True,False,False,False,False,True,False,False,False,False,55284.100923286416
2550,6,2.72,3,['R'],2,2,0.54,False,False,True,False,False,False,True,False,True,False,False,57440.78902791273
2551,7,3.06,2,['SQL'],2,3,0.14,True,False,False,False,False,False,True,False,False,False,True,56452.05423165423
2552,6,3.61,3,"['C++', 'Management', 'Excel']",2,0,0.27,True,False,False,False,True,False,False,False,False,False,True,53483.39657729033
2553,4,3.87,3,['SQL'],2,0,0.32,False,False,True,False,False,False,False,True,False,False,False,57356.52312005085
2554,6,3.19,0,"['Marketing', 'R', 'Python', 'Management']",1,4,0.89,True,False,False,False,True,False,False,False,False,False,False,59360.43372461117
2555,9,3.46,1,"['SQL', 'C++']",1,1,0.77,False,False,False,True,False,False,False,False,False,True,False,72147.89766659716
2556,2,2.65,0,"['Java', 'Management']",2,0,0.83,False,False,True,False,False,True,False,False,False,False,False,32242.853202384867
2557,4,3.86,1,"['SQL', 'Java', 'C++', 'Marketing']",2,1,0.05,False,True,False,False,True,False,False,True,False,False,False,36522.429392799124
2558,6,3.35,3,"['Marketing', 'SQL']",2,0,0.58,False,False,True,False,True,False,False,True,False,False,False,56997.4084336886
2559,8,3.67,1,"['Python', 'Excel']",2,1,1.0,False,False,False,False,False,True,False,True,False,False,False,69926.62150414335
2560,1,3.69,2,"['Excel', 'C++', 'Management', 'Java']",0,1,0.79,False,False,False,False,False,False,True,False,False,False,True,30000.0
2561,3,2.88,0,"['R', 'Java']",1,3,0.12,False,False,True,False,False,True,False,False,False,False,False,30573.751636719808
2562,6,3.29,3,"['Marketing', 'Management', 'Java', 'Python']",1,2,0.68,False,False,True,False,False,False,False,False,False,False,False,53822.75350605298
2563,0,3.94,2,['Java'],2,0,0.75,True,False,False,False,False,True,False,False,False,True,False,30000.0
2564,1,2.63,1,"['R', 'Marketing', 'C++', 'SQL']",0,4,0.51,False,False,False,False,False,False,True,True,False,False,False,30000.0
2565,8,3.52,1,"['SQL', 'Management', 'Excel', 'R']",0,2,0.08,False,False,True,False,False,True,False,True,False,False,False,58717.1158978363
2566,9,3.94,2,"['Marketing', 'Management', 'R', 'Excel']",0,3,0.03,False,False,True,False,True,False,False,False,True,False,False,53981.143994211816
2567,6,2.95,1,['C++'],2,3,0.94,False,False,False,True,False,False,False,False,True,False,False,63163.71783224971
2568,9,3.79,0,['Management'],0,3,0.26,False,False,True,False,True,False,False,False,False,False,True,54891.67049066055
2569,6,3.9,4,"['Java', 'R']",2,4,0.38,True,False,False,True,False,False,False,False,False,False,False,56403.72487965222
2570,5,3.62,1,"['Excel', 'R', 'C++']",0,0,0.8,False,False,False,False,False,True,False,False,False,True,False,46304.270928108395
2571,2,2.85,3,"['Marketing', 'Management']",2,0,0.69,True,False,False,False,False,False,False,False,False,True,False,37769.70915177331
2572,9,3.0,1,['R'],2,1,0.97,True,False,False,False,False,True,False,True,False,False,False,80151.38988202185
2573,2,2.55,3,['Excel'],1,1,0.09,True,False,False,False,False,False,True,False,False,True,False,30000.0
2574,1,3.75,1,"['C++', 'Management', 'Excel']",2,1,0.71,True,False,False,False,False,True,False,True,False,False,False,30000.0
2575,5,3.77,1,"['Management', 'Java', 'Python']",0,4,0.08,False,False,False,True,False,False,False,False,False,False,False,43906.49689271412
2576,3,3.45,3,"['Python', 'Marketing', 'R', 'Management']",1,2,0.0,True,False,False,False,True,False,False,False,False,True,False,43802.43880643889
2577,4,3.03,0,"['R', 'Marketing', 'Management', 'Excel']",0,0,0.12,True,False,False,False,False,False,False,True,False,False,False,42171.999953321894
2578,2,2.62,4,"['Python', 'Marketing', 'SQL', 'C++']",2,1,0.62,False,False,True,False,False,True,False,False,False,False,False,35895.99850545507
2579,5,3.63,4,"['R', 'Marketing']",1,4,0.68,False,False,False,False,False,True,False,False,False,False,False,58543.86208086056
2580,2,3.59,0,"['Marketing', 'Management', 'Python', 'R']",2,4,0.44,False,False,False,False,True,False,False,True,False,False,False,32918.05407752236
2581,7,3.87,1,"['Marketing', 'Excel']",2,1,0.05,False,True,False,False,False,False,False,True,False,False,False,54538.66829373067
2582,8,3.6,4,"['Java', 'C++', 'Excel', 'R']",0,3,0.63,False,False,False,False,False,True,False,False,False,False,True,76235.25311932384
2583,3,3.74,0,['Excel'],0,3,0.09,False,False,False,False,False,True,False,False,False,False,False,30000.0
2584,8,3.62,0,"['Java', 'Python']",0,3,0.14,False,True,False,True,False,False,False,True,False,False,False,43308.59395558336
2585,6,3.45,4,"['SQL', 'Python', 'R', 'C++']",1,1,0.51,False,False,False,True,False,False,False,False,False,False,False,57517.22179523277
2586,2,3.14,3,"['SQL', 'Management', 'Marketing']",0,4,0.34,False,False,False,False,False,False,True,False,False,True,False,38145.032643810366
2587,6,3.85,2,"['Management', 'R']",2,4,0.46,False,False,False,False,True,False,False,False,True,False,False,59329.483131255154
2588,0,3.48,3,['Management'],1,0,0.64,False,False,False,False,False,False,False,False,True,False,False,30000.0
2589,2,3.1,1,"['Python', 'C++', 'R', 'Java']",0,3,0.16,False,True,False,False,False,True,False,True,False,False,False,30000.0
2590,5,2.63,3,['C++'],0,1,0.89,False,False,False,False,False,True,False,True,False,False,False,47564.55536704803
2591,3,2.94,2,"['Marketing', 'Python', 'Java']",0,0,0.56,False,False,False,False,False,False,True,False,False,False,False,35081.538117241624
2592,6,3.32,2,['Python'],2,4,0.02,False,True,False,False,False,True,False,True,False,False,False,55818.0594932683
2593,2,2.91,0,"['Management', 'Excel', 'SQL', 'C++']",0,0,0.63,False,False,True,False,True,False,False,False,False,False,False,30000.0
2594,0,2.83,1,"['Excel', 'Python']",2,3,0.46,True,False,False,False,False,False,True,True,False,False,False,30000.0
2595,8,3.29,0,"['Python', 'Marketing', 'SQL', 'Excel']",1,2,0.7,False,False,True,False,True,False,False,False,False,False,False,52106.08583520251
2596,5,2.75,3,['Management'],0,3,0.78,False,True,False,False,False,False,True,True,False,False,False,48299.14247446289
2597,7,3.7,3,['SQL'],2,3,0.94,True,False,False,False,False,True,False,False,False,False,True,65143.59525580283
2598,2,3.23,4,"['Python', 'Management']",0,1,1.0,False,True,False,False,False,False,True,False,False,False,False,41860.056271839145
2599,7,3.36,0,['R'],0,2,0.55,False,True,False,True,False,False,False,False,False,False,True,52702.06379604999
2600,1,2.72,0,"['Management', 'Java', 'Excel']",1,2,0.56,False,False,False,False,False,False,False,False,False,False,True,30000.0
2601,3,2.99,0,"['C++', 'Python', 'Excel', 'R']",1,2,0.02,True,False,False,False,False,True,False,False,False,False,True,30000.0
2602,2,3.12,0,['R'],2,4,0.87,False,False,False,False,False,False,False,False,False,False,True,40580.90631303181
2603,9,3.71,2,"['SQL', 'Python', 'Management']",2,0,0.03,True,False,False,False,False,True,False,False,False,True,False,57383.37329738633
2604,0,3.66,4,"['Python', 'Management', 'Excel']",2,4,0.63,False,True,False,False,False,False,False,False,True,False,False,30000.0
2605,6,2.83,1,"['Management', 'Python', 'R', 'SQL']",1,2,0.1,False,True,False,True,False,False,False,False,False,True,False,52221.53560804401
2606,9,3.42,1,"['Python', 'Marketing', 'Excel']",2,1,0.29,False,False,True,False,False,False,False,True,False,False,False,63401.757504339075
2607,1,2.87,1,"['Java', 'C++', 'Marketing', 'Management']",1,3,0.14,True,False,False,False,False,False,True,True,False,False,False,30000.0
2608,3,3.98,2,['SQL'],1,3,0.14,False,False,False,False,False,False,False,False,True,False,False,44823.206383069424
2609,8,3.93,4,"['Excel', 'Java', 'SQL']",0,4,0.07,False,False,True,False,False,True,False,False,True,False,False,69734.68035679898
2610,5,3.34,4,"['SQL', 'Marketing', 'Excel', 'C++']",0,4,0.32,False,False,True,False,True,False,False,False,True,False,False,53134.847033053666
2611,7,3.55,2,"['Excel', 'SQL', 'Python', 'Java']",2,1,0.42,False,False,True,False,False,False,False,False,False,False,True,59482.030034758514
2612,1,3.7,0,"['C++', 'Java', 'R', 'Excel']",1,3,0.46,False,False,False,False,False,False,False,False,False,True,False,33583.73509079348
2613,6,3.58,3,['Management'],1,4,0.44,False,False,True,False,False,False,False,True,False,False,False,63053.092145312505
2614,5,3.55,0,['Excel'],1,0,0.52,False,False,False,False,False,True,False,False,False,True,False,50049.280343960054
2615,8,3.94,1,"['Management', 'R', 'Marketing']",0,4,0.86,False,False,True,False,False,False,False,False,False,True,False,68177.50240223615
2616,6,3.39,0,"['Excel', 'Python']",1,4,0.63,False,False,False,False,False,True,False,False,False,True,False,52323.97925625541
2617,0,3.45,2,"['R', 'Management']",2,2,0.02,False,True,False,False,False,True,False,False,True,False,False,30000.0
2618,7,3.77,1,"['Management', 'Excel', 'Marketing']",2,0,0.17,False,True,False,False,True,False,False,False,True,False,False,48325.38078767064
2619,9,3.5,3,"['Python', 'Excel']",0,0,0.35,False,True,False,False,False,False,True,True,False,False,False,66810.22807733172
2620,2,3.6,1,"['R', 'Excel', 'SQL', 'Marketing']",2,1,0.95,False,True,False,False,False,True,False,True,False,False,False,39326.78667397802
2621,1,2.85,0,['C++'],1,2,0.08,False,True,False,True,False,False,False,True,False,False,False,30000.0
2622,2,3.06,4,"['Python', 'Excel', 'R']",1,0,0.71,False,False,True,False,False,False,False,False,False,True,False,38428.40514058317
2623,5,2.72,4,"['R', 'Excel', 'C++']",2,2,0.03,False,False,True,True,False,False,False,False,True,False,False,46739.11084200428
2624,2,3.26,4,['Management'],0,2,0.36,False,False,True,False,False,False,False,False,False,False,True,36997.13845673481
2625,9,3.18,1,"['C++', 'Java']",1,3,0.77,False,False,False,False,True,False,False,False,False,True,False,63789.463534286406
2626,4,4.0,4,"['SQL', 'Management', 'R']",1,0,0.34,False,False,False,False,False,True,False,False,False,False,False,39944.44232495649
2627,5,3.42,2,['Excel'],0,3,0.43,False,False,False,False,False,False,True,False,False,True,False,44497.106363906765
2628,7,3.68,3,"['Excel', 'Marketing', 'Python', 'C++']",1,4,0.91,False,False,False,False,False,True,False,False,True,False,False,69963.92697751144
2629,6,3.0,4,"['SQL', 'Python']",2,4,0.07,False,True,False,False,False,False,False,False,False,False,False,50766.07267670488
2630,7,3.75,2,"['Management', 'Excel']",2,3,0.53,False,True,False,False,False,False,True,False,False,True,False,67738.43509504598
2631,2,3.42,2,['C++'],0,4,0.37,False,True,False,False,False,True,False,False,True,False,False,30000.0
2632,3,3.55,1,"['Java', 'Excel', 'R', 'C++']",0,3,0.96,True,False,False,False,False,False,True,False,True,False,False,37096.27062202855
2633,5,2.94,1,"['C++', 'Excel']",2,1,0.79,False,False,True,False,False,False,False,False,False,False,True,41074.619364486796
2634,6,3.32,3,"['Java', 'SQL']",0,2,0.12,False,False,False,False,True,False,False,False,False,True,False,35870.50317908384
2635,8,3.45,3,"['Management', 'SQL', 'Marketing', 'Python']",2,1,0.93,False,False,False,False,True,False,False,False,True,False,False,71622.25902387626
2636,0,3.38,0,"['C++', 'Management', 'Excel']",0,0,0.21,False,True,False,False,False,True,False,True,False,False,False,30000.0
2637,7,3.87,3,"['Marketing', 'Management', 'Java', 'R']",2,1,0.08,False,False,False,True,False,False,False,False,True,False,False,52264.505335847556
2638,7,3.85,1,"['SQL', 'C++', 'Management', 'Python']",1,1,0.54,False,False,False,False,False,False,False,False,False,False,True,53786.9307100761
2639,5,3.96,2,"['C++', 'Marketing', 'Python', 'SQL']",1,4,0.74,False,False,True,False,False,True,False,False,True,False,False,55509.12613464657
2640,3,3.5,0,"['SQL', 'Marketing']",2,3,0.72,False,True,False,False,False,True,False,False,False,True,False,37419.25166505415
2641,2,3.96,3,"['Marketing', 'SQL', 'Management', 'C++']",1,0,0.53,False,False,True,False,True,False,False,False,False,True,False,33626.59442215801
2642,2,3.75,2,"['Marketing', 'Python', 'SQL', 'Excel']",2,4,0.49,True,False,False,False,False,False,True,False,False,False,False,36177.71714838475
2643,5,2.91,1,"['Management', 'Excel', 'C++', 'Python']",0,0,0.97,True,False,False,False,False,False,False,False,False,True,False,40578.489342850204
2644,7,3.14,4,['R'],1,2,0.82,True,False,False,False,False,False,True,False,False,False,False,60503.31362628461
2645,6,2.86,0,"['C++', 'Management', 'Marketing', 'SQL']",1,3,0.7,False,True,False,False,False,False,False,True,False,False,False,46556.51316852132
2646,0,2.51,2,"['Marketing', 'SQL', 'R', 'Java']",1,4,0.2,False,False,False,True,False,False,False,False,False,False,True,30000.0
2647,5,2.78,1,['C++'],2,1,0.82,False,True,False,False,True,False,False,True,False,False,False,42813.527011545986
2648,6,2.51,1,['Excel'],1,2,0.75,False,True,False,True,False,False,False,False,False,False,False,48131.438411410854
2649,6,3.58,0,"['SQL', 'Excel', 'Management', 'Marketing']",0,1,0.99,False,False,False,False,False,True,False,False,True,False,False,46460.360738359916
2650,8,3.14,0,"['Marketing', 'R', 'C++']",1,0,0.13,False,False,True,False,True,False,False,False,True,False,False,47601.50684742154
2651,9,2.97,3,"['Python', 'R', 'Management']",0,2,0.72,True,False,False,False,False,True,False,True,False,False,False,71500.07327678477
2652,4,3.64,3,"['Management', 'Excel', 'Marketing', 'Python']",1,4,0.98,False,False,True,True,False,False,False,False,True,False,False,57423.17985958358
2653,0,3.75,0,"['Python', 'R', 'C++']",1,1,0.46,True,False,False,False,False,False,False,False,False,False,False,30000.0
2654,1,3.96,0,"['Java', 'Marketing']",0,1,0.73,False,True,False,False,False,True,False,False,False,False,True,30000.0
2655,3,3.46,2,"['SQL', 'Marketing', 'Excel', 'Java']",1,0,0.98,True,False,False,False,False,False,True,False,False,True,False,36257.18017065201
2656,4,3.19,3,"['Python', 'Marketing']",0,0,0.55,False,True,False,False,False,False,False,False,False,False,False,45305.15678395498
2657,8,2.96,1,['C++'],0,3,0.7,False,False,True,False,False,False,False,False,False,False,False,68170.9055753817
2658,0,2.83,3,"['Excel', 'Java', 'Marketing', 'Management']",0,3,0.02,False,True,False,True,False,False,False,False,False,True,False,30000.0
2659,2,2.82,3,"['C++', 'SQL']",1,0,0.52,False,False,True,True,False,False,False,False,False,True,False,30000.0
